timestamp_s,Ia,Ib,Ic,Vdc,theta
1773984540.223641,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984540.240527,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.240527,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.256191,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.272160,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.272160,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.288626,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984540.304056,-0.000000,-0.000000,-0.000000,9.980000,4.580000
1773984540.304056,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.319183,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984540.319183,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.331063,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.351794,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.351794,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.367694,-0.000000,0.000000,-0.000000,9.950000,4.580000
